3.750000e-01	1.372543e+00	3.894627e-02
3.810000e-01	1.546831e+00	3.913635e-02
3.870000e-01	1.713309e+00	3.961438e-02
3.930000e-01	1.865572e+00	4.040033e-02
3.990000e-01	1.992856e+00	3.959034e-02
4.050000e-01	2.133174e+00	4.149114e-02
4.110000e-01	2.236376e+00	4.039942e-02
4.170000e-01	2.328252e+00	3.989287e-02
4.230000e-01	2.424961e+00	4.253568e-02
4.290000e-01	2.483312e+00	4.252036e-02
4.350000e-01	2.542847e+00	4.402780e-02
4.410000e-01	2.577938e+00	4.375635e-02
4.470000e-01	2.610347e+00	4.288798e-02
4.530000e-01	2.619857e+00	4.334987e-02
4.590000e-01	2.625061e+00	4.243048e-02
4.650000e-01	2.609942e+00	4.396990e-02
4.710000e-01	2.591857e+00	4.318156e-02
4.770000e-01	2.566664e+00	4.225367e-02
4.830000e-01	2.533740e+00	4.157970e-02
4.890000e-01	2.491942e+00	4.067911e-02
4.950000e-01	2.438336e+00	4.157653e-02
5.010000e-01	2.383870e+00	4.034557e-02
5.070000e-01	2.322709e+00	4.041522e-02
5.130000e-01	2.253774e+00	4.013178e-02
5.190000e-01	2.178557e+00	4.051482e-02
5.250000e-01	2.099402e+00	3.971936e-02
5.310000e-01	2.010208e+00	4.011996e-02
5.370000e-01	1.920764e+00	3.981997e-02
5.430000e-01	1.829553e+00	4.009971e-02
5.490000e-01	1.732078e+00	3.985224e-02
5.550000e-01	1.629143e+00	3.916913e-02
5.610000e-01	1.532384e+00	3.994703e-02
5.670000e-01	1.438404e+00	3.956282e-02
5.730000e-01	1.343664e+00	4.004803e-02
5.790000e-01	1.253654e+00	4.030082e-02
5.850000e-01	1.169465e+00	4.021785e-02
5.910000e-01	1.083122e+00	3.998987e-02
5.970000e-01	1.009124e+00	3.990422e-02
6.030000e-01	9.381224e-01	4.018902e-02
6.090000e-01	8.700672e-01	3.956892e-02
6.150000e-01	8.092584e-01	3.951549e-02
6.210000e-01	7.548697e-01	3.963246e-02
6.270000e-01	7.042296e-01	3.919621e-02
6.330000e-01	6.586814e-01	3.894351e-02
6.390000e-01	6.163133e-01	3.909734e-02
6.450000e-01	5.798370e-01	3.842221e-02
6.510000e-01	5.443613e-01	3.824809e-02
6.570000e-01	5.148933e-01	3.815165e-02
6.630000e-01	4.945012e-01	3.772448e-02
6.690000e-01	4.681393e-01	3.718497e-02
6.750000e-01	4.494140e-01	3.749471e-02
6.810000e-01	4.281979e-01	3.718887e-02
6.870000e-01	4.102438e-01	3.624277e-02
6.930000e-01	3.903919e-01	3.606292e-02
6.990000e-01	3.686724e-01	3.576177e-02
7.050000e-01	3.489613e-01	3.535508e-02
7.110000e-01	3.236520e-01	3.559810e-02
7.170000e-01	3.001707e-01	3.546849e-02
7.230000e-01	2.790378e-01	3.622111e-02
7.290000e-01	2.531825e-01	3.706941e-02
7.350000e-01	2.284255e-01	3.833512e-02
7.410000e-01	2.083009e-01	3.995625e-02
7.470000e-01	1.976109e-01	4.077336e-02
7.530000e-01	1.867519e-01	4.117878e-02
7.590000e-01	1.737797e-01	4.261276e-02
7.650000e-01	1.708039e-01	4.220576e-02
7.710000e-01	1.688402e-01	4.251246e-02
7.770000e-01	1.697906e-01	4.284323e-02
7.830000e-01	1.769602e-01	4.239024e-02
7.890000e-01	1.835488e-01	4.232079e-02
7.950000e-01	1.944575e-01	4.239888e-02
8.010000e-01	2.067797e-01	4.213131e-02
8.070000e-01	2.181830e-01	4.217678e-02
8.130000e-01	2.302883e-01	4.233479e-02
8.190000e-01	2.459087e-01	4.258631e-02
8.250000e-01	2.632168e-01	4.230259e-02
8.310000e-01	2.778155e-01	4.228238e-02
8.370000e-01	2.937317e-01	4.249008e-02
8.430000e-01	3.045760e-01	4.332700e-02
8.490000e-01	3.153114e-01	4.134647e-02
8.550000e-01	3.292169e-01	4.157733e-02
8.610000e-01	3.386371e-01	4.009793e-02
8.670000e-01	3.434121e-01	4.000811e-02
8.730000e-01	3.431899e-01	3.938852e-02
8.790000e-01	3.430726e-01	3.917693e-02
8.850000e-01	3.427600e-01	3.950254e-02
8.910000e-01	3.372324e-01	4.062480e-02
8.970000e-01	3.340459e-01	4.127060e-02
9.030000e-01	3.256521e-01	4.156181e-02
9.090000e-01	3.146164e-01	4.297493e-02
9.150000e-01	2.996961e-01	4.388194e-02
9.210000e-01	2.932268e-01	4.521946e-02
9.270000e-01	2.808758e-01	4.677484e-02
9.330000e-01	2.670067e-01	4.617768e-02
9.390000e-01	2.564440e-01	4.657326e-02
9.450000e-01	2.402985e-01	4.848713e-02
9.510000e-01	2.279652e-01	4.775916e-02
9.570000e-01	2.188399e-01	4.712901e-02
9.630000e-01	2.106942e-01	4.748714e-02
9.690000e-01	2.004560e-01	4.723484e-02
9.750000e-01	1.978495e-01	4.726541e-02
9.810000e-01	1.898366e-01	4.699962e-02
9.870000e-01	1.816150e-01	4.666484e-02
9.930000e-01	1.762211e-01	4.684283e-02
9.990000e-01	1.713325e-01	4.692164e-02
1.005000e+00	1.688179e-01	4.664198e-02
1.011000e+00	1.620329e-01	4.725023e-02
1.017000e+00	1.651311e-01	4.692540e-02
1.023000e+00	1.578057e-01	4.696665e-02
1.029000e+00	1.571733e-01	4.706113e-02
1.035000e+00	1.500648e-01	4.721026e-02
1.041000e+00	1.509858e-01	4.680883e-02
1.047000e+00	1.400745e-01	4.705448e-02
1.053000e+00	1.404791e-01	4.702255e-02
1.059000e+00	1.326272e-01	4.717926e-02
1.065000e+00	1.257572e-01	4.698330e-02
1.071000e+00	1.239879e-01	4.707965e-02
1.077000e+00	1.102745e-01	4.736568e-02
1.083000e+00	1.085670e-01	4.732273e-02
1.089000e+00	1.035245e-01	4.738821e-02
1.095000e+00	9.627686e-02	4.750095e-02
1.101000e+00	9.588669e-02	4.760659e-02
1.107000e+00	8.605784e-02	4.828243e-02
1.113000e+00	8.601096e-02	4.858021e-02
1.119000e+00	8.069854e-02	4.840031e-02
1.125000e+00	7.869911e-02	4.815810e-02
1.131000e+00	7.364871e-02	4.806557e-02
1.137000e+00	6.782685e-02	4.849686e-02
1.143000e+00	6.711400e-02	4.847555e-02
1.149000e+00	6.214708e-02	4.871939e-02
1.155000e+00	5.955948e-02	4.837026e-02
1.161000e+00	5.510842e-02	4.847996e-02
1.167000e+00	4.925885e-02	4.828259e-02
1.173000e+00	4.674464e-02	4.930908e-02
1.179000e+00	4.419416e-02	4.900562e-02
1.185000e+00	4.564832e-02	4.915713e-02
1.191000e+00	4.310254e-02	4.900626e-02
1.197000e+00	4.104129e-02	4.855751e-02
